text,label
Good evening. Okay bye,OTHER
My mom likes this clinic too. See you later,OTHER
You're the best. Cool thanks,OTHER
Thanks a bunch. Cool thanks,OTHER
Help me I'm dying. That's all,OTHER
My chest hurts. That's all,OTHER
I'm not having a good experience right now. Talk soon,OTHER
My chest hurts. Talk soon,OTHER
I'm not sure I'm getting the answers I need. That's all,OTHER
What do I do if I'm having a heart attack?. That's all,OTHER
Much appreciated. See you later,OTHER
Good evening. Cool thanks,OTHER
I can't breathe. Okay bye,OTHER
What do I do if I'm having a heart attack?. Talk soon,OTHER
I just moved to this city. Cool thanks,OTHER
Help me I'm dying. Okay bye,OTHER
You’ve been so helpful. Talk soon,OTHER
No one is helping me. That's all,OTHER
Help me I'm dying. Talk soon,OTHER
I need urgent help now. Talk soon,OTHER
Good morning. Talk soon,OTHER
What's new with you?. Talk soon,OTHER
I need urgent help now. Okay bye,OTHER
I'm frustrated with this process. Cool thanks,OTHER
I like this place. Talk soon,OTHER
I'm not having a good experience right now. See you later,OTHER
Thanks again for everything. See you later,OTHER
Thanks for checking in. Okay bye,OTHER
I'm on vacation next week. Talk soon,OTHER
Thanks for checking in. That's all,OTHER
Hey there. Talk soon,OTHER
What's new with you?. Cool thanks,OTHER
What do I do if I'm having a heart attack?. Cool thanks,OTHER
Howdy. That's all,OTHER
What's new with you?. That's all,OTHER
Glad to be here. Cool thanks,OTHER
I'm not having a good experience right now. Okay bye,OTHER
Long time no see. See you later,OTHER
Thanks a bunch. Okay bye,OTHER
Howdy. See you later,OTHER
I can't breathe. That's all,OTHER
My chest hurts. Cool thanks,OTHER
I'm not having a good experience right now. Cool thanks,OTHER
No one is helping me. Talk soon,OTHER
Long time no see. That's all,OTHER
I like this place. Okay bye,OTHER
I'm frustrated with this process. See you later,OTHER
"Hi, nice to meet you. Okay bye",OTHER
I'm frustrated with this process. Okay bye,OTHER
Thanks again for everything. Cool thanks,OTHER
Thanks a bunch. That's all,OTHER
It’s raining outside. Okay bye,OTHER
Yo what's up. Okay bye,OTHER
How are you doing today?. Cool thanks,OTHER
I'm on vacation next week. Cool thanks,OTHER
Good evening. See you later,OTHER
This call is making me upset. Cool thanks,OTHER
I'm feeling overwhelmed. See you later,OTHER
I'm bleeding. Okay bye,OTHER
I like this place. Cool thanks,OTHER
This is my favorite clinic. See you later,OTHER
Thank you kindly. See you later,OTHER
You’ve been so helpful. That's all,OTHER
You’ve been so helpful. Cool thanks,OTHER
Thanks a bunch. See you later,OTHER
I can't breathe. Talk soon,OTHER
This is my favorite clinic. Talk soon,OTHER
My mom likes this clinic too. Okay bye,OTHER
My mom likes this clinic too. Talk soon,OTHER
Much appreciated. Talk soon,OTHER
I feel ignored. That's all,OTHER
Hey there. That's all,OTHER
Howdy. Okay bye,OTHER
Good morning. Cool thanks,OTHER
